debate_audio_id,turn_id,speaker_raw,n_words,n_words_matched,start_sec,end_sec,duration_sec,text
1034,1034_t0064,BASH,2,0,5133.525,5133.525,0.001,President Biden.
1034,1034_t0065,BIDEN,217,0,5133.526,5133.672,0.145,"I've never heard so much malarkey in my whole life. Look, the fact of the matter is that we're in a situation where – let's take the last point first, Iran attacked American troops, killed, caused brain damage for a number of these troops, and he did nothing about it. Recently, when he was president, they attacked. He said, they're just having headaches. That's all it is. We didn't do a thing when the attack took place. Number one. Number two, we got over 100,000 Americans and others out of Afghanistan during that airlift. Number three, we found ourselves in a situation where, if you take a look at what Trump did in Ukraine, he's – this guy told Ukraine – told Trump, do whatever you want and do whatever you want. And that's exactly what Trump did to Putin, encouraged him, do whatever you want. And he went in. And listen to what he said when he went in, he was going to take Kyiv in five days, remember? Because it's part of the old Soviet Union. That's what he wanted to re-establish Kyiv. And he in fact, didn't do it at all. He didn't – wasn't able to get it done. And they've lost over – they've lost thousands and thousands of troops, 500,000 troops."
1034,1034_t0066,BASH,5,0,5133.672,5133.674,0.002,Thank you. President Trump –
1034,1034_t0067,TRUMP,4,0,5133.675,5133.677,0.002,I never said that.
1034,1034_t0068,BASH,31,0,5133.677,5133.697,0.019,"– come back to you for one minute. I just want to go back to my original question, which is, are Putin's terms acceptable to you, keeping the territory in Ukraine?"
1034,1034_t0069,TRUMP,155,3,5133.697,5134.359,0.662,"No, they're not acceptable. No, they're not acceptable. But look, this is a war that never should have started. If we had a leader in this war, he led everybody along. He's given $200 billion now or more to Ukraine. He's given $200 billion. That's a lot of money. I don't think there's ever been anything like it. Every time that Zelenskyy comes to this country, he walks away with $60 billion dollars, he's the greatest salesman ever. And I'm not knocking him, I'm not knocking anything. I'm only saying, the money that we're spending on this war, and we shouldn't be spending, it should have never happened. I will have that war settled between Putin and Zelenskyy as president-elect before I take office on January 20th. I'll have that war settled. People being killed so needlessly, so stupidly, and I will get it settled and I'll get it settled fast before I take office."
1034,1034_t0070,BASH,6,0,5134.359,5134.361,0.001,"President Biden, you have a minute."
1034,1034_t0071,BIDEN,171,0,5134.361,5134.406,0.045,"The fact is that Putin is a war criminal. He's killed thousands and thousands of people. And he has made one thing clear, he wants to re-establish what was part of the Soviet Empire, not just a piece, he wants all of Ukraine. That's what he wants. And then do you think he'll stop there? Do you think he'll stop when he – if he takes Ukraine? What do you think happens to Poland? What do you think of Belarus? What do you think happens to those NATO countries? And so, if you want a war, you ought to find out what he's going to do. Because if, in fact, he does what he says and walks away – by the way, all that money we give Ukraine and from weapons we make here in the United States, we give them the weapons, not the money at this point. And our NATO allies have produced as much funding for Ukraine as we have. That's why it's – that's why we're strong."
1034,1034_t0072,BASH,100,0,5134.407,5134.432,0.026,"Thank you. Moving on to the Middle East. In October, Hamas attacked Israel, killing more than a thousand people and taking hundreds of hostages. Among those held and thought to still be alive are five Americans. Israel's response has killed thousands of Palestinians and created a humanitarian crisis in Gaza. President Biden, you've put forward a proposal to resolve this conflict. But so far, Hamas has not released the remaining hostages and Israel is continuing its military offensive in Gaza. So, what additional leverage will you use to get Hamas and Israel to end the war? You have two minutes."
1034,1034_t0073,BIDEN,281,0,5134.433,5134.506,0.073,"Number one, everyone from the United Nations Security Council straight through to the G7 to the Israelis and Netanyahu himself have endorsed the plan I put forward, endorsed the plan I put forward, which has three stages to it. The first stage is to treat the hostages for a ceasefire. Second phase is a ceasefire with additional conditions. The third phase is know the end of the war. The only one who wants the war to continue is Hamas, number one. They're the only ones standing down . We're still pushing hard from – to get them to accept. In the meantime, what's happened in Israel? We're finally – the only thing I've denied Israel was 2,000-pound bombs. They don't work very well in populated areas. They kill a lot of innocent people. We are providing Israel with all the weapons they need and when they need them. And by the way, I'm the guy that organized the world against Iran when they had a full-blown kind of ballistic missile attack on Israel. No one was hurt. No one Israeli was accidentally killed. And it stopped. We saved Israel. We are the biggest producer of support for Israel than anyone in the world. And so, that's – they are two different things. Hamas cannot be allowed to be continued. We continue to send our experts and our intelligence people to how they can get Hamas like we did Bin Laden. You don't have to do it. And by the way, they've been greatly weakened, Hamas, greatly weakened, and they should be. They should be eliminated. But, you got to be careful for what you use these certain weapons among population centers."
1034,1034_t0074,TRUMP,222,0,5134.506,5134.564,0.058,"Just going back to Ukraine for one second. We have an ocean separating us. The European nations together have spent $100 billion or maybe more than that, less than us. Why doesn't he call them so you got to put up your money like I did with NATO? I got them to put up hundreds of billions of dollars. The Secretary General of NATO said Trump did the most incredible job I've ever seen. You wouldn't – they wouldn't have any – they were going out of business. We were spending – almost 100 percent of the money was paid by us. He didn't do that. He is getting all – you got to ask these people to put up the money. We're over $100 billion more spent, and it has a bigger impact on them, because of location, because we have an ocean in between. You got to ask him, as far as Israel and Hamas, Israel is the one that wants to go. He said the only one who wants to keep going is Hamas. Actually, Israel is the one, and you should them go and let them finish the job. He doesn't want to do it. He has become like a Palestinian. But, they don't like him because he is a very bad Palestinian. He is a weak one."
1034,1034_t0075,BASH,6,0,5134.564,5134.566,0.001,"President Biden, you have a minute."
1034,1034_t0076,BIDEN,191,0,5134.566,5134.615,0.049,"I've never heard so much foolishness. This a guy who wants to get out of NATO. You're going to stay in NATO or you're going to pull out of NATO? The idea that we have – our strength lies in our alliances as well. It may be a big ocean, but we're ever able to avoid a war in Europe, a major war in Europe? What happens if in fact you have Putin continue to go into NATO? We have an Article Five agreement, attack on one is attack on all. You want to start the nuclear war he keeps talking about. Go ahead. Let Putin go in and control Ukraine and then move on to Poland and other places. See what happens then. He has no idea what the hell he is talking about. And by the way, I got 50 other nations around the world to support Ukraine, including Japan and South Korea, because they understand that this was this – this kind of dislocation has a serious threat to the whole world peace. No major war in Europe has ever been able to be contained just to Europe."
1034,1034_t0077,BASH,23,0,5134.616,5134.621,0.006,"President Trump, just a follow-up, would you support the creation of an independent Palestinian state in order to achieve peace in the region?"
1034,1034_t0078,TRUMP,215,0,5134.622,5134.679,0.058,"I'd have to see. But, before we do that, the problem we have is that we spend all the money. So, they kill us on trade. I made great trade deals with the European nations, because if you add them up, they're about the same size economically. Their economy is about the same size as the United States. And they were with no cars. No. They don't want anything that we have. But, we're supposed to take their cars, their food, their everything, their agriculture. I changed that. But, the big thing I changed is they don't want to pay. And the only reason that he can play games with NATO is because I got them to put up hundreds of billions of dollars. I said, and he is right about this, I said, no, I'm not going to support NATO if you don't pay. They asked me that question. Would you guard us against Russia at a very secret meeting of the 28 states at that time, nations at that time? And they said, no, if you don't pay, I won't do that. And you know what happened? Billions and billions of dollars came flowing in the next day and the next months. But now, we're in the same position. We're paying everybody's bills."
1034,1034_t0079,BASH,2,0,5134.68,5134.68,0.0,Thank you.
1034,1034_t0080,TAPPER,84,0,5134.68,5134.702,0.022,"Let's turn to the issue of democracy. Former President Trump, I want to ask you about January 6, 2021. After you rallied your supporters that day, some of them stormed the Capitol to stop the constitutionally mandated counting of electoral votes. As President, you swore an oath to quote, ""preserve, protect and defend"", unquote, the Constitution. What do you say to voters who believe that you violated that oath through your actions and inaction on January 6 and worry that you'll do it again?"
1034,1034_t0081,TRUMP,127,0,5134.702,5134.736,0.034,"Well, I don't think too many believe that. And let me tell you about January 6. On January 6, we had a great border, nobody coming through, very few. On January 6, we were energy independent. On January 6, we had the lowest taxes ever. We had the lowest regulations ever. On January 6th, we were respected all over the world. All over the world, we were respected. And then he comes in and we're now laughed at. We're like a bunch of stupid people that – what happened to the United States's reputation under this man's leadership is horrible, including weaponization, which I'm sure at some point you'll be talking about where he goes after his political opponent because he can't beat them fair and square."
1034,1034_t0082,TAPPER,38,0,5134.737,5134.746,0.01,"You have 80 seconds left. My question was, what do you say to those voters who believe that you violated your constitutional oath through your actions, inaction on January 6th, 2021, and worried that you'll do it again?"
1034,1034_t0083,TRUMP,221,0,5134.747,5134.805,0.058,"Well, I didn't say that to anybody. I said peacefully and patriotically. And Nancy Pelosi, if you just watched the news from two days ago, on tape to her daughter, who's a documentary filmmaker, they say, what she's saying, oh, no, it's my responsibility, I was responsible for this. Because I offered them 10,000 soldiers or National Guard. And she turned them down. And the mayor of – in writing, by the way, the mayor, in writing turned it down, the mayor of D.C., they turned it down. I offered 10,000 because I could see – I had virtually nothing to do. They asked me to go make a speech. I could see what was happening. Everybody was saying they're going to be there on January 6th. They're going to be there. And I said, you know what, that's a lot of people coming, you could feel it. You could feel it too. And you could feel it. And I said, they ought to have some National Guard or whatever. And I offered it to her. And she now admits that she turned it down. And it was the same day. She was – I don't know, you can't be very happy with her daughter because it made her into a liar. She said, I take full responsibility for January 6th."
1034,1034_t0084,TAPPER,2,0,5134.805,5134.805,0.0,President Biden?
1034,1034_t0085,BIDEN,204,2,5134.805,5135.97,1.165,"Look, he encouraged those folks to go up on Capitol Hill, number one. I sat in that dining room off the Oval Office – he sat there for three hours, three hours watching, begging, being begged by his vice president and a number of his colleagues and Republicans as well to do something, to call for a stop, to end it. Instead, he talked – they've talked about these people being patriots and – and great patrons of America. In fact, he says he'll not forgive them for what they've done. They've been convicted. He says he wants to commute their sentences and say that, no, he went to every single court in the nation, I don't know how many cases, scores of cases, including the Supreme Court. And they said they said – they said, no, no, this guy, this guy is responsible for doing what is being – was done. He didn't do a damn thing. And these people should be in jail. And they should be the ones who are being held accountable. And he wants to let them all out. And now he says if he loses again, such a whiner that he is, that there could be a bloodbath."
1034,1034_t0086,TAPPER,6,3,5135.974,5137.644,1.67,"Thank you, President Biden. President Trump?"
1034,1034_t0087,TRUMP,189,5,5137.707,5159.72,22.013,"What they've done to some people that are so innocent, you ought to be ashamed of yourself, what you have done, how you've destroyed the lives of so many people. When they ripped down Portland, when they ripped down many other cities, you go to Minnesota, Minneapolis, what they've done there with the fires all over the city, if I didn't bring in the National Guard, that city would have been destroyed. When you look at all of the – they took over big chunks of Seattle. I was all set to bring in the National Guard. They heard that. They saw them coming and they left immediately. What he said about this whole subject is so off. Peacefully patriotic. One other thing, the ""unselect committee,"" which is basically two horrible Republicans that are all gone now, out of office, and Democrats, all Democrats, they destroyed and deleted all of the information they found because they found out we were right. We were right. And they deleted and destroyed all of the information. They should go to jail for that. If a Republican did that, they'd go to jail."
1034,1034_t0088,TAPPER,13,2,5159.727,5161.398,1.671,"Thank you, President Trump. President Biden, I want to give you a minute."
1034,1034_t0089,BIDEN,176,7,5161.535,5163.265,1.73,"The only person on this stage that is a convicted felon is the man I'm looking at right now. And the fact of the matter is he is – what he's telling you is simply not true. The fact is that there was no effort on his part to stop what was going on up on Capitol Hill. And all those people, every one of those who were convicted deserves to be convicted. The idea that they didn't kill somebody, just went in and broke down doors, broke the windows, occupied offices, turned over desks, turned them over, statues, the idea that those people are patriots? Come on. When I asked him about first of two debates we had – debates we had the first time around, I said, will you denounce the Proud Boys. He said, no, I'll tell them stand by. The idea he's refusing – will you denounce these guys? Will you denounce the people we're talking about now? You denounce the people who attacked that Capitol? What are you going to do?"
1034,1034_t0090,TAPPER,90,0,5163.265,5163.271,0.007,"I'm going to give you a – a minute, President Trump, for a follow-up question I have. After a jury convicted you of 34 felonies last month, you said if re-elected, you would, quote, ""have every right to go after,"" unquote, your political opponents. You just talked about members of the Select Committee on January 6th going to jail. Your main political opponent is standing on stage with you tonight. Can you clarify exactly what it means about you feeling you have every right to go after your political opponents?"
1034,1034_t0091,TRUMP,215,0,5163.271,5163.289,0.017,"Well, I said my retribution is going to be success. We're going to make this country successful again because right now it's a failing nation. My retribution is going to be success. But when he talks about a convicted felon, his son is a convicted felon at a very high level. His son is convicted. Going to be convicted probably numerous other times. He should have been convicted before, but his Justice Department let the statute of limitations lapse on the most important things. But he could be a convicted felon as soon as he gets out of office. Joe could be a convicted felon with all of the things that he's done. He's done horrible things. All of the death caused at the border, telling the Ukrainian people that, we're going to want a billion dollars or you change the prosecutor. Otherwise, you're not getting a billion dollars. If I ever said that, that's quid pro quo. That – we're not going to do anything. We're not going to give you a billion dollars unless you change your prosecutor having to do with his son. This man is a criminal. This man – you're lucky. You're lucky. I did nothing wrong. We'd have a system that was rigged and disgusting. I did nothing wrong."
1034,1034_t0092,TAPPER,31,0,5163.289,5163.291,0.002,"Thank you, President Trump. President Biden, you have said, I'm coming right to you, sir. You – well, you want to respond? Go ahead. I'll give you a minute to respond."
1034,1034_t0093,BIDEN,138,1,5163.291,5164.196,0.905,"The idea that I did anything wrong relative to what you're talking about is outrageous. It's simply a lie, number one. Number two, the idea that you have a right to seek retribution against any American, just because you're a president, is wrong, is simply wrong. No president's ever spoken like that before. No president in our history has spoken like that before. Number three, the crimes that you are still charged with. And think of all the civil penalties you have. How many billions of dollars do you owe in civil penalties for molesting a woman in public, for doing a whole range of things, of having sex with a porn star on the night – and while your wife was pregnant? I mean, what are you talking about? You have the morals of an alley cat."
1034,1034_t0094,TAPPER,5,0,5164.206,5164.246,0.04,"Give you a minute, sir."
1034,1034_t0095,TRUMP,205,1,5164.256,5165.436,1.18,"I didn't have sex with a porn star, number one. Number two, that was a case that was started and moved. They moved a high-ranking official, a DOJ, into the Manhattan D.A.'s office to start that case. That case is going to be appealed in one. We had a very terrible judge, horrible judge, Democrat. The prosecutor were all high-ranking Democrats appointed people and the – both the civil and a criminal. He basically went after his political opponent because he thought it was going to damage me. But when the public found out about these cases, because they understand it better than he does, he has no idea what these cases are, but when he – they – when they found out about these cases, you know what they did? My poll numbers went up way up. You know that because you're reporting it. And we took in more money in the last two weeks than we've ever taken in the history of any campaign. I don't think any campaign has ever taken hundreds of millions of dollars came pouring in because the public knows it's a scam and it's a guy that's after his political opponent because he can't win fair and square."
1034,1034_t0096,TAPPER,46,0,5165.437,5165.482,0.045,"Thank you, President Trump. President Biden, you have said, quote, Donald Trump and his MAGA Republicans are determined to destroy American democracy. Do you believe that the tens of millions of Americans who are likely to vote for President Trump will be voting against American democracy?"
1034,1034_t0097,BIDEN,285,0,5165.483,5165.776,0.293,"The more they know about what he's done, yes. The more they know about what he's done. And there's a lot more coming. He's got a lot of cases around the road coming around. He's got – he's got a whole range of issues he has to face. I don't know what the juries will do, but I do know – I do know he has a real problem. And so the fact that – could you ever think you're hearing any president say that, I'm going to seek retribution? Do you ever hear any president say that, I thought it would write some good ideas? What got me involved to run in the first place after my son had died, I decided – in Iraq – because of Iraq. I said, I wasn't going to run again, until I saw what happened in Charlottesville, Virginia. People coming out of the woods carrying swastikas on torches and singing the same anti-Semitic bile they sang back in Germany. And what did – and the young woman got killed, they spoke to the mother. And she – they asked him, they said, what – well, what do you think of those people? The people who wanted to get killed, the ones who tried to stop it, and the ones who said, I think they're fine people on both sides. What American president would ever say, Nazis coming out of fields, carrying torches, singing the same anti-Semitic bile, carrying swastikas, were fine people. This is a guy who says Hitler's done some good things. I'd like to know what they are. The good things Hitler's done, that's what he said. This guy has no sense of American democracy."
1034,1034_t0098,TAPPER,2,0,5165.777,5165.778,0.001,President Trump.
1034,1034_t0099,TRUMP,169,0,5165.779,5165.956,0.177,"Jake, both of you know that story has been totally wiped out because when you see the sentence, it said 100 percent exoneration on there. So he just keeps it going. He says he ran because of Charlottesville. He didn't run because of Charlottesville. He ran because it was his last chance at – he's not equipped to be president. You know it and I know it. It's ridiculous. We have a debate. We're trying to justify his presidency. His presidency, his – without question, the worst president, the worst presidency in the history of our country. We shouldn't be having a debate about it. There's nothing to debate. He made up the Charlottesville story and you'll see it's debunked all over the place. Every anchor has – every reasonable actor has debunked it. And just the other day it came out where it was fully debunked. It's a nonsense story. He knows that. And he didn't run because of Charlottesville. He used that as an excuse to run."
1034,1034_t0100,TAPPER,2,0,5165.957,5165.958,0.001,President Biden?
1034,1034_t0101,BIDEN,166,0,5165.959,5166.129,0.17,"And debunk. It happened. All you have to do is listen to what was said at the time. And the idea that somehow that's the only reason I ran. I ran because I was worried a guy like this guy can get elected. If he thought they were good people coming out of that all – that for us, carrying those – those woods, carrying those torches, then he didn't deserve to be president, didn't deserve to be president at all. And the idea that he's talking about all of this being fabricated, we saw it with our own eyes. We saw what happened on January 6. We saw the people breaking to the windows. We saw people occupying there. His own vice president – look, there's a reason why 40 of his 44 top cabinet officers refused endorsing this time. His vice president hasn't endorsed him this time. So, why? Why? They know him well. They serve with them. Why are they not endorsing him?"
1034,1034_t0102,TAPPER,17,0,5166.13,5166.147,0.017,"Thank you, President Biden. We're going to be right back with more from the CNN presidential debate."
1034,1034_t0103,BASH,96,0,5166.148,5166.247,0.099,"Welcome back to the CNN Presidential Debate live from Georgia. Let's talk about persistent challenges you both faced in your first terms, and you'd certainly face again in a second term. President Biden, while black unemployment dropped to a record low under your presidency, black families still earn far less than white families. Black mothers are still three times more likely to die for pregnancy related causes. And black Americans are imprisoned at five times the rate of white Americans. What do you say to black voters who are disappointed that you haven't made more progress?"
1034,1034_t0104,BIDEN,207,0,5166.248,5166.456,0.207,"They acknowledge he made a lot of progress, number one. The facts of the matter is more small black businesses that have been started in any time in history. Number two, the wages of black – black unemployment is the lowest level of spend in a long, long time. Number three, we find them – they're trying to provide housing for black Americans and dealing with segregation that exists among these corporate – these corporate operations that collude to keep people out of their houses. And in addition to that, we find that the impact of, on the – the choice that black families have to make relative to childcare is incredibly difficult. When we did the first major piece of legislation in the past, I was able to reduce black childcare costs. I cut them in half, in half. We've got to make sure we provide for childcare costs. We've got to make sure – because when you provide that childcare protections, you increase economic growth because more people can be in the – in the job market. So there's more to be done, considerably more to be done, but we've done a great deal so far and I'm not letting up and they know it."
1034,1034_t0105,BASH,20,0,5166.457,5166.476,0.019,You have 49 seconds left. What do you say to black voters who are disappointed with the progress so far?
1034,1034_t0106,BIDEN,128,2,5166.477,5167.129,0.652,"I say, I don't blame them for being disappointed. Inflation is still hurting them badly. For example, I provided for the idea that any black family, first time home buyer should get a $10,000 tax credit to be able to buy their first home so they can get started. I made sure that we're in a situation where all those black families and those black individuals who provided had to take out student loans that were ballooning, that if they were engaged in nursing and anything having to do with volunteerism, if they paid their bills for 10 years on their student debt, all the rest was forgiven after 10 years. Millions have benefited from that and we're going to do a whole lot more for black families."
1034,1034_t0107,BASH,4,0,5167.132,5167.143,0.011,Thank you. President Trump?
1034,1034_t0108,TRUMP,198,3,5167.147,5170.867,3.721,"And he caused the inflation. He's blaming inflation. And he's right, it's been very bad. He caused the inflation and it's killing black families and Hispanic families and just about everybody. It's killing people. They can't buy groceries anymore. They can't. You look at the cost of food where it's doubled and tripled and quadrupled. They can't live. They're not living anymore. He caused this inflation. I gave him a country with no, essentially no inflation. It was perfect. It was so good. All he had to do is leave it alone. He destroyed it with his green news scam and all of the other – all this money that's being thrown out the window. He caused inflation. As sure as you're sitting there, the fact is that his big kill on the black people is the millions of people that he's allowed to come in through the border. They're taking black jobs now and it could be 18. It could be 19 and even 20 million people. They're taking black jobs and they're taking Hispanic jobs and you haven't seen it yet, but you're going to see something that's going to be the worst in our history."
1034,1034_t0109,BASH,4,0,5170.867,5170.868,0.001,Thank you. President Biden?
1034,1034_t0110,BIDEN,196,0,5170.868,5170.906,0.037,"There was no inflation when I became president. You know why? The economy was flat on its back. 15% unemployment, he decimated the economy, absolutely decimated the economy. That's why there was no inflation at the time. There were no jobs. We provided thousands of millions of jobs for individuals who were involved communities, including minority communities. We made sure that they have health insurance. We have covered with the ACA has increased. I made sure that they're $8,000 per person in the family to get written off in health care, but this guy wants to eliminate that. They tried 50 times. He wants to get rid of the ACA again, and they're going to try again if they win. We find ourselves in a position where the idea that we're not doing any – I put more – we put more police on the street than any administration has. He wants to cut the cops. We're providing for equity, equity, and making sure people have a shot to make it. There is a lot going on. But, on inflation, he caused it by his tremendous amount of seasons in the way he handled the pandemic."
1034,1034_t0111,BASH,62,0,5170.906,5170.918,0.012,"Thank you. Another persistent challenge is the climate crisis. 2023 was the hottest year in recorded history, and communities across the country are confronting the devastating effects of extreme heat, intensifying wildfires, stronger hurricanes, and rising sea levels. Former President Trump, you've vowed to end your opponent's climate initiatives. But, will you take any action as President to slow the climate crisis?"
1034,1034_t0112,TRUMP,269,7,5170.918,5174.939,4.021,"Well, let me just go back to what he said about the police, how close the police are to him. Almost every police group in the nation from every state is supporting Donald J. Trump, almost every police group. And what he has done to the black population is horrible, including the fact that for 10 years he called them super predators. We can't, in the 1990s , we can't forget that. Super predators was his name. And he called it to them for 10, and they've taken great offense at it, and now they see it happening. But, when they see what I did for criminal justice reform and for the historically black colleges and universities, where I funded them and got them all funded, and the opportunity zones with Tim. As you know, Tim Scott was – incredibly did a great job, a great Senator from South Carolina. He came to me with the idea and it was a great idea. It's one of the most successful economic development acts ever in the country, opportunity zones. And the biggest beneficiary are blacks. And that's why we have the best numbers with them. And maybe ever, if they're saying ever, I read this morning, wherever, the best numbers, he has lost much of the black population because he has done a horrible job for black people. He has also done a horrible job for Hispanics. But, why do you see these millions of people pouring into our country and they're going to take the jobs? And it's already started. And you haven't seen anything yet. It's a disaster."
1034,1034_t0113,BASH,17,0,5174.941,5174.98,0.039,"38 seconds left, President Trump. Will you take any action as President to slow the climate crisis?"
1034,1034_t0114,TRUMP,70,0,5174.982,5175.146,0.164,"So, I want absolutely immaculate clean water and I want absolutely clean air, and we had it. We had H2O. We had the best numbers ever. And we did – we were using all forms of energy, all forms, everything. And yet, during my four years, I had the best environmental numbers ever. And my top environmental people gave me that statistic just before I walked on the stage, actually."
1034,1034_t0115,BIDEN,199,0,5175.149,5175.637,0.488,"I don't know where the hell he has been. The idea that, Dana, he said is true. I've passed the most extensive, it was the extensive climate change legislation in history, in history. We find ourselves – and by the way, black colleges, I came up with $50 billion for HBCUs, historic black universities and colleges, because they don't have the kind of contributors that they have to build these laboratories and the like. Any black student is capable in college in doing any white student can do. They just have the money. But now, they'll be able to get those jobs in high tech. We're in a situation where the idea that he kind of is claiming to have done something that had the cleanest water, the cleanest water? He had not done a damn thing with the environment. He – out of the Paris Peace Accord – Climate Accord, I immediately joined it, because if we reach for 1.5 degrees Celsius at any one point, well, there is no way back. The only existential threat to humanity is climate change. And he didn't do a damn thing about it. He wants to undo all that I've done."
1034,1034_t0116,TRUMP,172,4,5175.64,5177.205,1.565,"The Paris Accord was going to cost us a trillion dollars, and China nothing, and Russia nothing, and India nothing. It was a rip off of the United States. And I ended it because I didn't want to waste that money because they treat us horribly. We were the only ones who was costing us money. Nobody else was paying into it. And it was a disaster. But, everything that he said just now, I'll give you an example. I heard him say before insulin, I'm the one that got the insulin down for the seniors. I took care of the seniors. What he is doing is destroying all of our medical programs because the migrants coming in. They want everybody. And look, I have the biggest heart on the stage. I guarantee you that. And I want to take care of people. But, we're destroying our country. They're taking over our schools, our hospitals, and they're going to be taking over Social Security. He is destroying Social Security, Medicare and Medicaid."
1034,1034_t0117,BIDEN,203,4,5177.21,5180.445,3.235,"Where does that come from? The idea is that we, in fact – we were the only ones of consequence or not. We're not members of the Paris Accord. How can we do anything we're not able to, the United States can't get this under control? One of the largest polluters in the world. Number one, we're making significant progress. By 2035, we will have cut pollution in half. We have – we have made significant progress. And we're continuing to make progress. We set up a Climate Corps for thousands of young people will learn how to deal with climate, just like the Peace Corps. And we're going to – we're moving in directions that are going to significantly change the elements of the cause of pollution. But the idea that he claims that he has the biggest heart up here and he's really concerned about – about pollution and about climate, I've not seen any indication of that. And, by the way, with regard to prescription drugs, one company agreed that they would reduce the price to $35, which I was calling for – one, voluntarily. I made sure every company in the world, every pharmaceutical company, cannot have to pay."
1034,1034_t0118,BASH,2,0,5180.451,5180.457,0.006,Thank you.
1034,1034_t0119,BIDEN,4,0,5180.463,5180.481,0.018,"And, by the way…"
1034,1034_t0120,TAPPER,59,0,5180.488,5180.849,0.362,"So every day millions of Americans struggle just to make ends meet. For many older Americans, Social Security provides a critical lifeline. President Biden, if nothing is done to Social Security, seniors will see their benefits cut in just over 10 years. Will you name tonight one specific step that you're willing to take to keep Social Security solvent?"
1034,1034_t0121,BIDEN,119,0,5180.856,5181.567,0.711,"Yes, make the very wealthy begin to pay their fair share. Right now, everybody making under $170,000 pays 6 percent of their income, of their paycheck, every single time they get a paycheck, from the time of the first one they get when they're 18 years old. The idea that they're going to – I'm not – I've been proposing that everybody, they pay – millionaires pay 1 percent – 1 percent. So no one after – I would not raise the cost of Social Security for anybody under $400,000. After that, I begin to make the wealthy begin to pay their fair share, by increasing from 1 percent beyond, to be able to guarantee the program for life."
1034,1034_t0122,TAPPER,33,0,5181.573,5181.763,0.19,"So you still have 82 seconds left. Are there any other measures that you think that would be able to help keep Social Security solvent, or is just – is that one enough?"
1034,1034_t0123,BIDEN,229,4,5181.769,5184.401,2.632,"Well, that one enough will keep it solvent. But the biggest thing I'll do, if we defeat this man, because he wants to get rid of Social Security; he thinks that there's plenty to cut in Social Security. He's wanting to cut Social Security and Medicare, both times. And that's with – and if you look at the program put forward by the House Republican Caucus that he, I believe, supports, is in fact wanting to cut it as well. The idea that we don't need to protect our seniors is ridiculous. We put – and, by the way, the American public has greater health care coverage today than ever before. And under the ACA, as I said, you're in a circumstance where 400,000 people – I mean, 40 million people – would not have insurance because they have a pre-existing condition. The only thing that allows them to have that insurance is the fact that they in fact are part of the ACA. And, by the way, the other thing is we're in a situation where I talk about education for black communities. I've raised the number, the amount of money for Pell grants by other $8,000 for anybody making under $70,000 a year, are going to be able to get $15,000 towards their tuition. It's just – he – he just doesn't know what he's talking about."
1034,1034_t0124,TAPPER,6,0,5184.414,5184.476,0.063,"Thank you, President Biden. President Trump?"
1034,1034_t0125,TRUMP,188,4,5184.489,5188.318,3.829,"So I've dealt with politicians all my life. I've been on this side of the equation for the last eight years. I've never seen anybody lie like this guy. He lies – I've never seen it. He could look you in the face. So – and about so many other things, too. And we mentioned the laptop, We mentioned ""Russia, Russia, Russia,"" ""Ukraine, Ukraine, Ukraine."" And everything he does is a lie. It's misinformation and disinformation. The ""losers and suckers"" story that he made up is a total lie on the military. It's a disgrace. But Social Security, he's destroying it. Because millions of people are pouring into our country, and they're putting them on to Social Security; they're putting them on to Medicare, Medicaid. They're putting them in our hospitals. They're taking the place of our citizens. They're – what they're doing to the V.A., to our veterans, is unbelievable. Our veterans are living in the street and these people are living in luxury hotels. He doesn't know what he's doing. And it – it's really coming back. I've never seen such anger in our country before."
1034,1034_t0126,TAPPER,2,0,5188.339,5188.361,0.021,President Biden?
1034,1034_t0127,BIDEN,191,17,5188.382,5319.836,131.453,"The idea that veterans are not being taken care of, I told you before – and, by the way, when I said ""suckers and losers,"" he said – he acknowledged after it that he fired that general. That general got fired because he's the one that acknowledged that that's what he said. He was the one standing with Trump when he said it, number one. Number two, the idea that we're going to be in a situation where all these millions and millions, the way he talks about it, illegal aliens are coming into the country and taking away our jobs, there's a reason why we have the fastest-growing economy in the world, a reason why we have the most successful economy in the world. We're doing better than any other nation in the world. And, by the way, those 15 Nobel laureates, economists, they all said that if Trump is re-elected, we're likely to have a recession, and inflation is going to increasingly go up. And by the way, worst president in history. 159 presidential scholars voted him the worst president in the history of the United States of America."
1034,1034_t0128,TAPPER,80,6,5319.908,5332.897,12.989,"President Biden, thank you so much. Let's turn to the cost of childcare, which many American families struggle to afford. President Trump, both you and President Biden have tried to address this issue, but the average cost of childcare in this country has risen to more than $11,000 a year per child. For many families, the cost of childcare for two children is more than their rent. In your second term, what would you do to make childcare more affordable?"
